condition_id,paper_id,scientific_model,served_model_id,temperature,top_p,min_p,repeat,concurrency,http_status,latency_seconds,attempts,parse_status,parser_method,parser_version,is_valid,is_recovered,git_commit,request_start_timestamp,request_end_timestamp
Payeur2021__phi-4-reasoning-plus__T070__R01,Payeur2021,phi-4-reasoning-plus,phi-4-reasoning-plus,0.7,0.9,0.1,1,1,200,,1,recovered,regex_trace_extraction,v2.0_offline,False,True,02912c2c0d6244f09312d1a26068fc0e648240c1,,
Payeur2021__phi-4-reasoning-plus__T070__R02,Payeur2021,phi-4-reasoning-plus,phi-4-reasoning-plus,0.7,0.9,0.1,2,1,200,,1,recovered,regex_trace_extraction,v2.0_offline,False,True,02912c2c0d6244f09312d1a26068fc0e648240c1,,
Payeur2021__phi-4-reasoning-plus__T070__R03,Payeur2021,phi-4-reasoning-plus,phi-4-reasoning-plus,0.7,0.9,0.1,3,1,200,,1,recovered,regex_trace_extraction,v2.0_offline,False,True,02912c2c0d6244f09312d1a26068fc0e648240c1,,
Rao&Ballard1999__gemma-4-31b-it__T000__R01,Rao&Ballard1999,gemma-4-31b-it,gemma-4-31b-it,0.0,0.9,0.1,1,2,200,,1,recovered,extracted_json_block,v2.0_offline,False,True,02912c2c0d6244f09312d1a26068fc0e648240c1,,
Rao&Ballard1999__gemma-4-31b-it__T000__R02,Rao&Ballard1999,gemma-4-31b-it,gemma-4-31b-it,0.0,0.9,0.1,2,2,200,,1,recovered,extracted_json_block,v2.0_offline,False,True,02912c2c0d6244f09312d1a26068fc0e648240c1,,
Rao&Ballard1999__gemma-4-31b-it__T000__R03,Rao&Ballard1999,gemma-4-31b-it,gemma-4-31b-it,0.0,0.9,0.1,3,2,200,,1,recovered,extracted_json_block,v2.0_offline,False,True,02912c2c0d6244f09312d1a26068fc0e648240c1,,
Rao&Ballard1999__gemma-4-31b-it__T035__R01,Rao&Ballard1999,gemma-4-31b-it,gemma-4-31b-it,0.35,0.9,0.1,1,2,200,,1,recovered,extracted_json_block,v2.0_offline,False,True,02912c2c0d6244f09312d1a26068fc0e648240c1,,
Rao&Ballard1999__gemma-4-31b-it__T035__R02,Rao&Ballard1999,gemma-4-31b-it,gemma-4-31b-it,0.35,0.9,0.1,2,2,200,,1,recovered,extracted_json_block,v2.0_offline,False,True,02912c2c0d6244f09312d1a26068fc0e648240c1,,
Rao&Ballard1999__gemma-4-31b-it__T035__R03,Rao&Ballard1999,gemma-4-31b-it,gemma-4-31b-it,0.35,0.9,0.1,3,2,200,,1,recovered,extracted_json_block,v2.0_offline,False,True,02912c2c0d6244f09312d1a26068fc0e648240c1,,
Rao&Ballard1999__gemma-4-31b-it__T070__R01,Rao&Ballard1999,gemma-4-31b-it,gemma-4-31b-it,0.7,0.9,0.1,1,2,200,,1,recovered,extracted_json_block,v2.0_offline,False,True,02912c2c0d6244f09312d1a26068fc0e648240c1,,
Rao&Ballard1999__gemma-4-31b-it__T070__R02,Rao&Ballard1999,gemma-4-31b-it,gemma-4-31b-it,0.7,0.9,0.1,2,2,200,,1,recovered,extracted_json_block,v2.0_offline,False,True,02912c2c0d6244f09312d1a26068fc0e648240c1,,
Rao&Ballard1999__gemma-4-31b-it__T070__R03,Rao&Ballard1999,gemma-4-31b-it,gemma-4-31b-it,0.7,0.9,0.1,3,2,200,,1,recovered,extracted_json_block,v2.0_offline,False,True,02912c2c0d6244f09312d1a26068fc0e648240c1,,
Rao&Ballard1999__olmo-3-32b-think__T000__R01,Rao&Ballard1999,olmo-3-32b-think,olmo-3-32b-think,0.0,0.9,0.1,1,1,200,,1,unrecoverable,failed,v2.0_offline,False,False,02912c2c0d6244f09312d1a26068fc0e648240c1,,
Rao&Ballard1999__olmo-3-32b-think__T000__R02,Rao&Ballard1999,olmo-3-32b-think,olmo-3-32b-think,0.0,0.9,0.1,2,1,200,,1,unrecoverable,failed,v2.0_offline,False,False,02912c2c0d6244f09312d1a26068fc0e648240c1,,
Rao&Ballard1999__olmo-3-32b-think__T000__R03,Rao&Ballard1999,olmo-3-32b-think,olmo-3-32b-think,0.0,0.9,0.1,3,1,200,,1,unrecoverable,failed,v2.0_offline,False,False,02912c2c0d6244f09312d1a26068fc0e648240c1,,
Rao&Ballard1999__olmo-3-32b-think__T035__R01,Rao&Ballard1999,olmo-3-32b-think,olmo-3-32b-think,0.35,0.9,0.1,1,1,400,,3,unrecoverable,failed,v2.0_offline,False,False,02912c2c0d6244f09312d1a26068fc0e648240c1,,
Rao&Ballard1999__olmo-3-32b-think__T035__R02,Rao&Ballard1999,olmo-3-32b-think,olmo-3-32b-think,0.35,0.9,0.1,2,1,200,,2,unrecoverable,failed,v2.0_offline,False,False,02912c2c0d6244f09312d1a26068fc0e648240c1,,
Rao&Ballard1999__olmo-3-32b-think__T035__R03,Rao&Ballard1999,olmo-3-32b-think,olmo-3-32b-think,0.35,0.9,0.1,3,1,200,,1,unrecoverable,failed,v2.0_offline,False,False,02912c2c0d6244f09312d1a26068fc0e648240c1,,
Rao&Ballard1999__olmo-3-32b-think__T070__R01,Rao&Ballard1999,olmo-3-32b-think,olmo-3-32b-think,0.7,0.9,0.1,1,1,400,,3,unrecoverable,failed,v2.0_offline,False,False,02912c2c0d6244f09312d1a26068fc0e648240c1,,
Rao&Ballard1999__olmo-3-32b-think__T070__R02,Rao&Ballard1999,olmo-3-32b-think,olmo-3-32b-think,0.7,0.9,0.1,2,1,400,,3,unrecoverable,failed,v2.0_offline,False,False,02912c2c0d6244f09312d1a26068fc0e648240c1,,
Rao&Ballard1999__olmo-3-32b-think__T070__R03,Rao&Ballard1999,olmo-3-32b-think,olmo-3-32b-think,0.7,0.9,0.1,3,1,400,,3,unrecoverable,failed,v2.0_offline,False,False,02912c2c0d6244f09312d1a26068fc0e648240c1,,
Rao&Ballard1999__phi-4-reasoning-plus__T000__R01,Rao&Ballard1999,phi-4-reasoning-plus,phi-4-reasoning-plus,0.0,0.9,0.1,1,1,200,,1,valid,cleaned_json,v2.0_offline,True,False,02912c2c0d6244f09312d1a26068fc0e648240c1,,
Rao&Ballard1999__phi-4-reasoning-plus__T000__R02,Rao&Ballard1999,phi-4-reasoning-plus,phi-4-reasoning-plus,0.0,0.9,0.1,2,1,200,,1,unrecoverable,failed,v2.0_offline,False,False,02912c2c0d6244f09312d1a26068fc0e648240c1,,
Rao&Ballard1999__phi-4-reasoning-plus__T000__R03,Rao&Ballard1999,phi-4-reasoning-plus,phi-4-reasoning-plus,0.0,0.9,0.1,3,1,200,,1,unrecoverable,failed,v2.0_offline,False,False,02912c2c0d6244f09312d1a26068fc0e648240c1,,
Rao&Ballard1999__phi-4-reasoning-plus__T035__R01,Rao&Ballard1999,phi-4-reasoning-plus,phi-4-reasoning-plus,0.35,0.9,0.1,1,1,200,,1,unrecoverable,failed,v2.0_offline,False,False,02912c2c0d6244f09312d1a26068fc0e648240c1,,
Rao&Ballard1999__phi-4-reasoning-plus__T035__R02,Rao&Ballard1999,phi-4-reasoning-plus,phi-4-reasoning-plus,0.35,0.9,0.1,2,1,200,,1,unrecoverable,failed,v2.0_offline,False,False,02912c2c0d6244f09312d1a26068fc0e648240c1,,
Rao&Ballard1999__phi-4-reasoning-plus__T035__R03,Rao&Ballard1999,phi-4-reasoning-plus,phi-4-reasoning-plus,0.35,0.9,0.1,3,1,200,,1,recovered,regex_trace_extraction,v2.0_offline,False,True,02912c2c0d6244f09312d1a26068fc0e648240c1,,
Rao&Ballard1999__phi-4-reasoning-plus__T070__R01,Rao&Ballard1999,phi-4-reasoning-plus,phi-4-reasoning-plus,0.7,0.9,0.1,1,1,200,,1,unrecoverable,failed,v2.0_offline,False,False,02912c2c0d6244f09312d1a26068fc0e648240c1,,
Rao&Ballard1999__phi-4-reasoning-plus__T070__R02,Rao&Ballard1999,phi-4-reasoning-plus,phi-4-reasoning-plus,0.7,0.9,0.1,2,1,200,,1,recovered,regex_trace_extraction,v2.0_offline,False,True,02912c2c0d6244f09312d1a26068fc0e648240c1,,
Rao&Ballard1999__phi-4-reasoning-plus__T070__R03,Rao&Ballard1999,phi-4-reasoning-plus,phi-4-reasoning-plus,0.7,0.9,0.1,3,1,200,,1,recovered,regex_trace_extraction,v2.0_offline,False,True,02912c2c0d6244f09312d1a26068fc0e648240c1,,
Rao2024__gemma-4-31b-it__T000__R01,Rao2024,gemma-4-31b-it,gemma-4-31b-it,0.0,0.9,0.1,1,2,200,,1,recovered,extracted_json_block,v2.0_offline,False,True,02912c2c0d6244f09312d1a26068fc0e648240c1,,
Rao2024__gemma-4-31b-it__T000__R02,Rao2024,gemma-4-31b-it,gemma-4-31b-it,0.0,0.9,0.1,2,2,200,,1,recovered,extracted_json_block,v2.0_offline,False,True,02912c2c0d6244f09312d1a26068fc0e648240c1,,
Rao2024__gemma-4-31b-it__T000__R03,Rao2024,gemma-4-31b-it,gemma-4-31b-it,0.0,0.9,0.1,3,2,200,,1,recovered,extracted_json_block,v2.0_offline,False,True,02912c2c0d6244f09312d1a26068fc0e648240c1,,
Rao2024__gemma-4-31b-it__T035__R01,Rao2024,gemma-4-31b-it,gemma-4-31b-it,0.35,0.9,0.1,1,2,200,,1,recovered,extracted_json_block,v2.0_offline,False,True,02912c2c0d6244f09312d1a26068fc0e648240c1,,
Rao2024__gemma-4-31b-it__T035__R02,Rao2024,gemma-4-31b-it,gemma-4-31b-it,0.35,0.9,0.1,2,2,200,,1,recovered,extracted_json_block,v2.0_offline,False,True,02912c2c0d6244f09312d1a26068fc0e648240c1,,
Rao2024__gemma-4-31b-it__T035__R03,Rao2024,gemma-4-31b-it,gemma-4-31b-it,0.35,0.9,0.1,3,2,200,,1,recovered,extracted_json_block,v2.0_offline,False,True,02912c2c0d6244f09312d1a26068fc0e648240c1,,
Rao2024__gemma-4-31b-it__T070__R01,Rao2024,gemma-4-31b-it,gemma-4-31b-it,0.7,0.9,0.1,1,2,200,,1,recovered,extracted_json_block,v2.0_offline,False,True,02912c2c0d6244f09312d1a26068fc0e648240c1,,
Rao2024__gemma-4-31b-it__T070__R02,Rao2024,gemma-4-31b-it,gemma-4-31b-it,0.7,0.9,0.1,2,2,200,,1,recovered,extracted_json_block,v2.0_offline,False,True,02912c2c0d6244f09312d1a26068fc0e648240c1,,
Rao2024__gemma-4-31b-it__T070__R03,Rao2024,gemma-4-31b-it,gemma-4-31b-it,0.7,0.9,0.1,3,2,200,,1,recovered,extracted_json_block,v2.0_offline,False,True,02912c2c0d6244f09312d1a26068fc0e648240c1,,
Rao2024__olmo-3-32b-think__T000__R01,Rao2024,olmo-3-32b-think,olmo-3-32b-think,0.0,0.9,0.1,1,1,200,,1,unrecoverable,failed,v2.0_offline,False,False,02912c2c0d6244f09312d1a26068fc0e648240c1,,
Rao2024__olmo-3-32b-think__T000__R02,Rao2024,olmo-3-32b-think,olmo-3-32b-think,0.0,0.9,0.1,2,1,200,,1,unrecoverable,failed,v2.0_offline,False,False,02912c2c0d6244f09312d1a26068fc0e648240c1,,
Rao2024__olmo-3-32b-think__T000__R03,Rao2024,olmo-3-32b-think,olmo-3-32b-think,0.0,0.9,0.1,3,1,200,,1,unrecoverable,failed,v2.0_offline,False,False,02912c2c0d6244f09312d1a26068fc0e648240c1,,
Rao2024__olmo-3-32b-think__T035__R01,Rao2024,olmo-3-32b-think,olmo-3-32b-think,0.35,0.9,0.1,1,1,200,,1,recovered,extracted_json_block,v2.0_offline,False,True,02912c2c0d6244f09312d1a26068fc0e648240c1,,
Rao2024__olmo-3-32b-think__T035__R02,Rao2024,olmo-3-32b-think,olmo-3-32b-think,0.35,0.9,0.1,2,1,200,,1,unrecoverable,failed,v2.0_offline,False,False,02912c2c0d6244f09312d1a26068fc0e648240c1,,
Rao2024__olmo-3-32b-think__T035__R03,Rao2024,olmo-3-32b-think,olmo-3-32b-think,0.35,0.9,0.1,3,1,200,,1,recovered,extracted_json_block,v2.0_offline,False,True,02912c2c0d6244f09312d1a26068fc0e648240c1,,
Rao2024__olmo-3-32b-think__T070__R01,Rao2024,olmo-3-32b-think,olmo-3-32b-think,0.7,0.9,0.1,1,1,400,,3,unrecoverable,failed,v2.0_offline,False,False,02912c2c0d6244f09312d1a26068fc0e648240c1,,
Rao2024__olmo-3-32b-think__T070__R02,Rao2024,olmo-3-32b-think,olmo-3-32b-think,0.7,0.9,0.1,2,1,400,,3,unrecoverable,failed,v2.0_offline,False,False,02912c2c0d6244f09312d1a26068fc0e648240c1,,
Rao2024__olmo-3-32b-think__T070__R03,Rao2024,olmo-3-32b-think,olmo-3-32b-think,0.7,0.9,0.1,3,1,400,,3,unrecoverable,failed,v2.0_offline,False,False,02912c2c0d6244f09312d1a26068fc0e648240c1,,
Rao2024__phi-4-reasoning-plus__T000__R01,Rao2024,phi-4-reasoning-plus,phi-4-reasoning-plus,0.0,0.9,0.1,1,1,200,,1,unrecoverable,failed,v2.0_offline,False,False,02912c2c0d6244f09312d1a26068fc0e648240c1,,
Rao2024__phi-4-reasoning-plus__T000__R02,Rao2024,phi-4-reasoning-plus,phi-4-reasoning-plus,0.0,0.9,0.1,2,1,200,,1,unrecoverable,failed,v2.0_offline,False,False,02912c2c0d6244f09312d1a26068fc0e648240c1,,
Rao2024__phi-4-reasoning-plus__T000__R03,Rao2024,phi-4-reasoning-plus,phi-4-reasoning-plus,0.0,0.9,0.1,3,1,200,,1,unrecoverable,failed,v2.0_offline,False,False,02912c2c0d6244f09312d1a26068fc0e648240c1,,
Rao2024__phi-4-reasoning-plus__T035__R01,Rao2024,phi-4-reasoning-plus,phi-4-reasoning-plus,0.35,0.9,0.1,1,1,200,,1,unrecoverable,failed,v2.0_offline,False,False,02912c2c0d6244f09312d1a26068fc0e648240c1,,
Rao2024__phi-4-reasoning-plus__T035__R02,Rao2024,phi-4-reasoning-plus,phi-4-reasoning-plus,0.35,0.9,0.1,2,1,200,,1,unrecoverable,failed,v2.0_offline,False,False,02912c2c0d6244f09312d1a26068fc0e648240c1,,
Rao2024__phi-4-reasoning-plus__T035__R03,Rao2024,phi-4-reasoning-plus,phi-4-reasoning-plus,0.35,0.9,0.1,3,1,200,,1,unrecoverable,failed,v2.0_offline,False,False,02912c2c0d6244f09312d1a26068fc0e648240c1,,
Rao2024__phi-4-reasoning-plus__T070__R01,Rao2024,phi-4-reasoning-plus,phi-4-reasoning-plus,0.7,0.9,0.1,1,1,200,,1,unrecoverable,failed,v2.0_offline,False,False,02912c2c0d6244f09312d1a26068fc0e648240c1,,
Rao2024__phi-4-reasoning-plus__T070__R02,Rao2024,phi-4-reasoning-plus,phi-4-reasoning-plus,0.7,0.9,0.1,2,1,200,,1,unrecoverable,failed,v2.0_offline,False,False,02912c2c0d6244f09312d1a26068fc0e648240c1,,
Rao2024__phi-4-reasoning-plus__T070__R03,Rao2024,phi-4-reasoning-plus,phi-4-reasoning-plus,0.7,0.9,0.1,3,1,200,,1,unrecoverable,failed,v2.0_offline,False,False,02912c2c0d6244f09312d1a26068fc0e648240c1,,
Sacramento2018__gemma-4-31b-it__T000__R01,Sacramento2018,gemma-4-31b-it,gemma-4-31b-it,0.0,0.9,0.1,1,2,200,,1,recovered,extracted_json_block,v2.0_offline,False,True,02912c2c0d6244f09312d1a26068fc0e648240c1,,
Sacramento2018__gemma-4-31b-it__T000__R02,Sacramento2018,gemma-4-31b-it,gemma-4-31b-it,0.0,0.9,0.1,2,2,200,,1,recovered,extracted_json_block,v2.0_offline,False,True,02912c2c0d6244f09312d1a26068fc0e648240c1,,
Sacramento2018__gemma-4-31b-it__T000__R03,Sacramento2018,gemma-4-31b-it,gemma-4-31b-it,0.0,0.9,0.1,3,2,200,,1,recovered,extracted_json_block,v2.0_offline,False,True,02912c2c0d6244f09312d1a26068fc0e648240c1,,
Sacramento2018__gemma-4-31b-it__T035__R01,Sacramento2018,gemma-4-31b-it,gemma-4-31b-it,0.35,0.9,0.1,1,2,200,,1,recovered,extracted_json_block,v2.0_offline,False,True,02912c2c0d6244f09312d1a26068fc0e648240c1,,
Sacramento2018__gemma-4-31b-it__T035__R02,Sacramento2018,gemma-4-31b-it,gemma-4-31b-it,0.35,0.9,0.1,2,2,200,,1,recovered,extracted_json_block,v2.0_offline,False,True,02912c2c0d6244f09312d1a26068fc0e648240c1,,
Sacramento2018__gemma-4-31b-it__T035__R03,Sacramento2018,gemma-4-31b-it,gemma-4-31b-it,0.35,0.9,0.1,3,2,200,,1,recovered,extracted_json_block,v2.0_offline,False,True,02912c2c0d6244f09312d1a26068fc0e648240c1,,
Sacramento2018__gemma-4-31b-it__T070__R01,Sacramento2018,gemma-4-31b-it,gemma-4-31b-it,0.7,0.9,0.1,1,2,200,,1,recovered,extracted_json_block,v2.0_offline,False,True,02912c2c0d6244f09312d1a26068fc0e648240c1,,
Sacramento2018__gemma-4-31b-it__T070__R02,Sacramento2018,gemma-4-31b-it,gemma-4-31b-it,0.7,0.9,0.1,2,2,200,,1,recovered,extracted_json_block,v2.0_offline,False,True,02912c2c0d6244f09312d1a26068fc0e648240c1,,
Sacramento2018__gemma-4-31b-it__T070__R03,Sacramento2018,gemma-4-31b-it,gemma-4-31b-it,0.7,0.9,0.1,3,2,200,,1,recovered,extracted_json_block,v2.0_offline,False,True,02912c2c0d6244f09312d1a26068fc0e648240c1,,
Sacramento2018__olmo-3-32b-think__T000__R01,Sacramento2018,olmo-3-32b-think,olmo-3-32b-think,0.0,0.9,0.1,1,1,200,,1,recovered,extracted_json_block,v2.0_offline,False,True,02912c2c0d6244f09312d1a26068fc0e648240c1,,
Sacramento2018__olmo-3-32b-think__T000__R02,Sacramento2018,olmo-3-32b-think,olmo-3-32b-think,0.0,0.9,0.1,2,1,200,,1,unrecoverable,failed,v2.0_offline,False,False,02912c2c0d6244f09312d1a26068fc0e648240c1,,
Sacramento2018__olmo-3-32b-think__T000__R03,Sacramento2018,olmo-3-32b-think,olmo-3-32b-think,0.0,0.9,0.1,3,1,200,,1,unrecoverable,failed,v2.0_offline,False,False,02912c2c0d6244f09312d1a26068fc0e648240c1,,
Sacramento2018__olmo-3-32b-think__T035__R01,Sacramento2018,olmo-3-32b-think,olmo-3-32b-think,0.35,0.9,0.1,1,1,200,,1,unrecoverable,failed,v2.0_offline,False,False,02912c2c0d6244f09312d1a26068fc0e648240c1,,
Sacramento2018__olmo-3-32b-think__T035__R02,Sacramento2018,olmo-3-32b-think,olmo-3-32b-think,0.35,0.9,0.1,2,1,200,,1,unrecoverable,failed,v2.0_offline,False,False,02912c2c0d6244f09312d1a26068fc0e648240c1,,
Sacramento2018__olmo-3-32b-think__T035__R03,Sacramento2018,olmo-3-32b-think,olmo-3-32b-think,0.35,0.9,0.1,3,1,200,,1,unrecoverable,failed,v2.0_offline,False,False,02912c2c0d6244f09312d1a26068fc0e648240c1,,
Sacramento2018__olmo-3-32b-think__T070__R01,Sacramento2018,olmo-3-32b-think,olmo-3-32b-think,0.7,0.9,0.1,1,1,400,,3,unrecoverable,failed,v2.0_offline,False,False,02912c2c0d6244f09312d1a26068fc0e648240c1,,
Sacramento2018__olmo-3-32b-think__T070__R02,Sacramento2018,olmo-3-32b-think,olmo-3-32b-think,0.7,0.9,0.1,2,1,400,,3,unrecoverable,failed,v2.0_offline,False,False,02912c2c0d6244f09312d1a26068fc0e648240c1,,
Sacramento2018__olmo-3-32b-think__T070__R03,Sacramento2018,olmo-3-32b-think,olmo-3-32b-think,0.7,0.9,0.1,3,1,400,,3,unrecoverable,failed,v2.0_offline,False,False,02912c2c0d6244f09312d1a26068fc0e648240c1,,
Sacramento2018__phi-4-reasoning-plus__T000__R01,Sacramento2018,phi-4-reasoning-plus,phi-4-reasoning-plus,0.0,0.9,0.1,1,1,200,,1,recovered,regex_trace_extraction,v2.0_offline,False,True,02912c2c0d6244f09312d1a26068fc0e648240c1,,
Sacramento2018__phi-4-reasoning-plus__T000__R02,Sacramento2018,phi-4-reasoning-plus,phi-4-reasoning-plus,0.0,0.9,0.1,2,1,200,,1,valid,cleaned_json,v2.0_offline,True,False,02912c2c0d6244f09312d1a26068fc0e648240c1,,
Sacramento2018__phi-4-reasoning-plus__T000__R03,Sacramento2018,phi-4-reasoning-plus,phi-4-reasoning-plus,0.0,0.9,0.1,3,1,200,,1,valid,cleaned_json,v2.0_offline,True,False,02912c2c0d6244f09312d1a26068fc0e648240c1,,
Sacramento2018__phi-4-reasoning-plus__T035__R01,Sacramento2018,phi-4-reasoning-plus,phi-4-reasoning-plus,0.35,0.9,0.1,1,1,200,,1,unrecoverable,failed,v2.0_offline,False,False,02912c2c0d6244f09312d1a26068fc0e648240c1,,
Sacramento2018__phi-4-reasoning-plus__T035__R02,Sacramento2018,phi-4-reasoning-plus,phi-4-reasoning-plus,0.35,0.9,0.1,2,1,200,,1,unrecoverable,failed,v2.0_offline,False,False,02912c2c0d6244f09312d1a26068fc0e648240c1,,
Sacramento2018__phi-4-reasoning-plus__T035__R03,Sacramento2018,phi-4-reasoning-plus,phi-4-reasoning-plus,0.35,0.9,0.1,3,1,200,,1,valid,cleaned_json,v2.0_offline,True,False,02912c2c0d6244f09312d1a26068fc0e648240c1,,
Sacramento2018__phi-4-reasoning-plus__T070__R01,Sacramento2018,phi-4-reasoning-plus,phi-4-reasoning-plus,0.7,0.9,0.1,1,1,200,,1,unrecoverable,failed,v2.0_offline,False,False,02912c2c0d6244f09312d1a26068fc0e648240c1,,
Sacramento2018__phi-4-reasoning-plus__T070__R02,Sacramento2018,phi-4-reasoning-plus,phi-4-reasoning-plus,0.7,0.9,0.1,2,1,200,,1,unrecoverable,failed,v2.0_offline,False,False,02912c2c0d6244f09312d1a26068fc0e648240c1,,
Sacramento2018__phi-4-reasoning-plus__T070__R03,Sacramento2018,phi-4-reasoning-plus,phi-4-reasoning-plus,0.7,0.9,0.1,3,1,200,,1,valid,cleaned_json,v2.0_offline,True,False,02912c2c0d6244f09312d1a26068fc0e648240c1,,
Spratling2008__gemma-4-31b-it__T000__R01,Spratling2008,gemma-4-31b-it,gemma-4-31b-it,0.0,0.9,0.1,1,2,200,,1,recovered,extracted_json_block,v2.0_offline,False,True,02912c2c0d6244f09312d1a26068fc0e648240c1,,
Spratling2008__gemma-4-31b-it__T000__R02,Spratling2008,gemma-4-31b-it,gemma-4-31b-it,0.0,0.9,0.1,2,2,200,,1,recovered,extracted_json_block,v2.0_offline,False,True,02912c2c0d6244f09312d1a26068fc0e648240c1,,
Spratling2008__gemma-4-31b-it__T000__R03,Spratling2008,gemma-4-31b-it,gemma-4-31b-it,0.0,0.9,0.1,3,2,200,,1,recovered,extracted_json_block,v2.0_offline,False,True,02912c2c0d6244f09312d1a26068fc0e648240c1,,
Spratling2008__gemma-4-31b-it__T035__R01,Spratling2008,gemma-4-31b-it,gemma-4-31b-it,0.35,0.9,0.1,1,2,200,,1,recovered,extracted_json_block,v2.0_offline,False,True,02912c2c0d6244f09312d1a26068fc0e648240c1,,
Spratling2008__gemma-4-31b-it__T035__R02,Spratling2008,gemma-4-31b-it,gemma-4-31b-it,0.35,0.9,0.1,2,2,200,,1,recovered,extracted_json_block,v2.0_offline,False,True,02912c2c0d6244f09312d1a26068fc0e648240c1,,
Spratling2008__gemma-4-31b-it__T035__R03,Spratling2008,gemma-4-31b-it,gemma-4-31b-it,0.35,0.9,0.1,3,2,200,,1,recovered,extracted_json_block,v2.0_offline,False,True,02912c2c0d6244f09312d1a26068fc0e648240c1,,
Spratling2008__gemma-4-31b-it__T070__R01,Spratling2008,gemma-4-31b-it,gemma-4-31b-it,0.7,0.9,0.1,1,2,200,,1,recovered,extracted_json_block,v2.0_offline,False,True,02912c2c0d6244f09312d1a26068fc0e648240c1,,
Spratling2008__gemma-4-31b-it__T070__R02,Spratling2008,gemma-4-31b-it,gemma-4-31b-it,0.7,0.9,0.1,2,2,200,,1,recovered,extracted_json_block,v2.0_offline,False,True,02912c2c0d6244f09312d1a26068fc0e648240c1,,
Spratling2008__gemma-4-31b-it__T070__R03,Spratling2008,gemma-4-31b-it,gemma-4-31b-it,0.7,0.9,0.1,3,2,200,,1,recovered,extracted_json_block,v2.0_offline,False,True,02912c2c0d6244f09312d1a26068fc0e648240c1,,
Spratling2008__olmo-3-32b-think__T000__R01,Spratling2008,olmo-3-32b-think,olmo-3-32b-think,0.0,0.9,0.1,1,1,200,,1,unrecoverable,failed,v2.0_offline,False,False,02912c2c0d6244f09312d1a26068fc0e648240c1,,
Spratling2008__olmo-3-32b-think__T000__R02,Spratling2008,olmo-3-32b-think,olmo-3-32b-think,0.0,0.9,0.1,2,1,200,,1,recovered,extracted_json_block,v2.0_offline,False,True,02912c2c0d6244f09312d1a26068fc0e648240c1,,
Spratling2008__olmo-3-32b-think__T000__R03,Spratling2008,olmo-3-32b-think,olmo-3-32b-think,0.0,0.9,0.1,3,1,200,,1,recovered,extracted_json_block,v2.0_offline,False,True,02912c2c0d6244f09312d1a26068fc0e648240c1,,
Spratling2008__olmo-3-32b-think__T035__R01,Spratling2008,olmo-3-32b-think,olmo-3-32b-think,0.35,0.9,0.1,1,1,200,,1,unrecoverable,failed,v2.0_offline,False,False,02912c2c0d6244f09312d1a26068fc0e648240c1,,
Spratling2008__olmo-3-32b-think__T035__R02,Spratling2008,olmo-3-32b-think,olmo-3-32b-think,0.35,0.9,0.1,2,1,200,,1,unrecoverable,failed,v2.0_offline,False,False,02912c2c0d6244f09312d1a26068fc0e648240c1,,
Spratling2008__olmo-3-32b-think__T035__R03,Spratling2008,olmo-3-32b-think,olmo-3-32b-think,0.35,0.9,0.1,3,1,200,,1,unrecoverable,failed,v2.0_offline,False,False,02912c2c0d6244f09312d1a26068fc0e648240c1,,
Spratling2008__olmo-3-32b-think__T070__R01,Spratling2008,olmo-3-32b-think,olmo-3-32b-think,0.7,0.9,0.1,1,1,400,,3,unrecoverable,failed,v2.0_offline,False,False,02912c2c0d6244f09312d1a26068fc0e648240c1,,
Spratling2008__olmo-3-32b-think__T070__R02,Spratling2008,olmo-3-32b-think,olmo-3-32b-think,0.7,0.9,0.1,2,1,400,,3,unrecoverable,failed,v2.0_offline,False,False,02912c2c0d6244f09312d1a26068fc0e648240c1,,
Spratling2008__olmo-3-32b-think__T070__R03,Spratling2008,olmo-3-32b-think,olmo-3-32b-think,0.7,0.9,0.1,3,1,200,,2,unrecoverable,failed,v2.0_offline,False,False,02912c2c0d6244f09312d1a26068fc0e648240c1,,
Spratling2008__phi-4-reasoning-plus__T000__R01,Spratling2008,phi-4-reasoning-plus,phi-4-reasoning-plus,0.0,0.9,0.1,1,1,200,,1,recovered,regex_trace_extraction,v2.0_offline,False,True,02912c2c0d6244f09312d1a26068fc0e648240c1,,
Spratling2008__phi-4-reasoning-plus__T000__R02,Spratling2008,phi-4-reasoning-plus,phi-4-reasoning-plus,0.0,0.9,0.1,2,1,200,,1,recovered,regex_trace_extraction,v2.0_offline,False,True,02912c2c0d6244f09312d1a26068fc0e648240c1,,
Spratling2008__phi-4-reasoning-plus__T000__R03,Spratling2008,phi-4-reasoning-plus,phi-4-reasoning-plus,0.0,0.9,0.1,3,1,200,,1,recovered,regex_trace_extraction,v2.0_offline,False,True,02912c2c0d6244f09312d1a26068fc0e648240c1,,
Spratling2008__phi-4-reasoning-plus__T035__R01,Spratling2008,phi-4-reasoning-plus,phi-4-reasoning-plus,0.35,0.9,0.1,1,1,200,,1,unrecoverable,failed,v2.0_offline,False,False,02912c2c0d6244f09312d1a26068fc0e648240c1,,
Spratling2008__phi-4-reasoning-plus__T035__R02,Spratling2008,phi-4-reasoning-plus,phi-4-reasoning-plus,0.35,0.9,0.1,2,1,200,,1,recovered,regex_trace_extraction,v2.0_offline,False,True,02912c2c0d6244f09312d1a26068fc0e648240c1,,
