condition_id,paper_id,scientific_model,temperature,repeat,factor_id,factor,context,score,is_explicit_null,source,original_parse_status,completion_tokens,extractor_version
Furutachi2024__phi-4-reasoning-plus__T035__R02,Furutachi2024,phi-4-reasoning-plus,0.35,2,36,State-Independent Ubiquity,GO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Furutachi2024__phi-4-reasoning-plus__T035__R02,Furutachi2024,phi-4-reasoning-plus,0.35,2,3,Inhibition (GABA),LO,0.8,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Furutachi2024__phi-4-reasoning-plus__T035__R02,Furutachi2024,phi-4-reasoning-plus,0.35,2,3,Inhibition (GABA),GO,0.8,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Furutachi2024__phi-4-reasoning-plus__T035__R03,Furutachi2024,phi-4-reasoning-plus,0.35,3,36,State-Independent Ubiquity,LO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Furutachi2024__phi-4-reasoning-plus__T035__R03,Furutachi2024,phi-4-reasoning-plus,0.35,3,36,State-Independent Ubiquity,GO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Furutachi2024__phi-4-reasoning-plus__T035__R03,Furutachi2024,phi-4-reasoning-plus,0.35,3,1,Subtractive Inhibition (SST),LO,0.8,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Furutachi2024__phi-4-reasoning-plus__T035__R03,Furutachi2024,phi-4-reasoning-plus,0.35,3,1,Subtractive Inhibition (SST),GO,1.0,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Furutachi2024__phi-4-reasoning-plus__T035__R03,Furutachi2024,phi-4-reasoning-plus,0.35,3,2,Divisive Inhibition (PV),LO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Furutachi2024__phi-4-reasoning-plus__T035__R03,Furutachi2024,phi-4-reasoning-plus,0.35,3,2,Divisive Inhibition (PV),GO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Furutachi2024__phi-4-reasoning-plus__T035__R03,Furutachi2024,phi-4-reasoning-plus,0.35,3,3,Inhibition (GABA),GO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Furutachi2024__phi-4-reasoning-plus__T035__R03,Furutachi2024,phi-4-reasoning-plus,0.35,3,4,Habituation to Sequence,LO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Furutachi2024__phi-4-reasoning-plus__T035__R03,Furutachi2024,phi-4-reasoning-plus,0.35,3,4,Habituation to Sequence,GO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Furutachi2024__phi-4-reasoning-plus__T035__R03,Furutachi2024,phi-4-reasoning-plus,0.35,3,5,Synaptic Depression (Adaptation),LO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Furutachi2024__phi-4-reasoning-plus__T035__R03,Furutachi2024,phi-4-reasoning-plus,0.35,3,5,Synaptic Depression (Adaptation),GO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Furutachi2024__phi-4-reasoning-plus__T035__R03,Furutachi2024,phi-4-reasoning-plus,0.35,3,6,Activity Suppression,LO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Furutachi2024__phi-4-reasoning-plus__T035__R03,Furutachi2024,phi-4-reasoning-plus,0.35,3,6,Activity Suppression,GO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Furutachi2024__phi-4-reasoning-plus__T035__R03,Furutachi2024,phi-4-reasoning-plus,0.35,3,7,Selective Sharpening,LO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Furutachi2024__phi-4-reasoning-plus__T035__R03,Furutachi2024,phi-4-reasoning-plus,0.35,3,7,Selective Sharpening,GO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Furutachi2024__phi-4-reasoning-plus__T035__R03,Furutachi2024,phi-4-reasoning-plus,0.35,3,8,Alpha/Beta Mediated Suppression,LO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Furutachi2024__phi-4-reasoning-plus__T035__R03,Furutachi2024,phi-4-reasoning-plus,0.35,3,8,Alpha/Beta Mediated Suppression,GO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Furutachi2024__phi-4-reasoning-plus__T035__R03,Furutachi2024,phi-4-reasoning-plus,0.35,3,9,VIP-Mediated Disinhibition,LO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Furutachi2024__phi-4-reasoning-plus__T035__R03,Furutachi2024,phi-4-reasoning-plus,0.35,3,9,VIP-Mediated Disinhibition,GO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Furutachi2024__phi-4-reasoning-plus__T035__R03,Furutachi2024,phi-4-reasoning-plus,0.35,3,10,Precision Weighting (Gain),LO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Furutachi2024__phi-4-reasoning-plus__T035__R03,Furutachi2024,phi-4-reasoning-plus,0.35,3,10,Precision Weighting (Gain),GO,0.0,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Furutachi2024__phi-4-reasoning-plus__T035__R03,Furutachi2024,phi-4-reasoning-plus,0.35,3,11,E/I Balance Shift,LO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Furutachi2024__phi-4-reasoning-plus__T035__R03,Furutachi2024,phi-4-reasoning-plus,0.35,3,11,E/I Balance Shift,GO,1.0,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Furutachi2024__phi-4-reasoning-plus__T035__R03,Furutachi2024,phi-4-reasoning-plus,0.35,3,12,Omission Response,LO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Furutachi2024__phi-4-reasoning-plus__T035__R03,Furutachi2024,phi-4-reasoning-plus,0.35,3,12,Omission Response,GO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Furutachi2024__phi-4-reasoning-plus__T035__R03,Furutachi2024,phi-4-reasoning-plus,0.35,3,13,Feedforward Deviance Detection,LO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Furutachi2024__phi-4-reasoning-plus__T035__R03,Furutachi2024,phi-4-reasoning-plus,0.35,3,13,Feedforward Deviance Detection,GO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Furutachi2024__phi-4-reasoning-plus__T035__R03,Furutachi2024,phi-4-reasoning-plus,0.35,3,14,Feedforward AMPA,LO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Furutachi2024__phi-4-reasoning-plus__T035__R03,Furutachi2024,phi-4-reasoning-plus,0.35,3,14,Feedforward AMPA,GO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Furutachi2024__phi-4-reasoning-plus__T035__R03,Furutachi2024,phi-4-reasoning-plus,0.35,3,15,Feedforward NMDA,LO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Furutachi2024__phi-4-reasoning-plus__T035__R03,Furutachi2024,phi-4-reasoning-plus,0.35,3,15,Feedforward NMDA,GO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Furutachi2024__phi-4-reasoning-plus__T035__R03,Furutachi2024,phi-4-reasoning-plus,0.35,3,16,Feedforward Ascending Gamma,LO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Furutachi2024__phi-4-reasoning-plus__T035__R03,Furutachi2024,phi-4-reasoning-plus,0.35,3,16,Feedforward Ascending Gamma,GO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Furutachi2024__phi-4-reasoning-plus__T035__R03,Furutachi2024,phi-4-reasoning-plus,0.35,3,17,Absence of Feedback Error,LO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Furutachi2024__phi-4-reasoning-plus__T035__R03,Furutachi2024,phi-4-reasoning-plus,0.35,3,17,Absence of Feedback Error,GO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Furutachi2024__phi-4-reasoning-plus__T035__R03,Furutachi2024,phi-4-reasoning-plus,0.35,3,18,Feedforward Non-local Supragranular Activity (L2/3),LO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Furutachi2024__phi-4-reasoning-plus__T035__R03,Furutachi2024,phi-4-reasoning-plus,0.35,3,18,Feedforward Non-local Supragranular Activity (L2/3),GO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Furutachi2024__phi-4-reasoning-plus__T035__R03,Furutachi2024,phi-4-reasoning-plus,0.35,3,19,Feedforward Non-local Granular Activity (L4),LO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Furutachi2024__phi-4-reasoning-plus__T035__R03,Furutachi2024,phi-4-reasoning-plus,0.35,3,19,Feedforward Non-local Granular Activity (L4),GO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Furutachi2024__phi-4-reasoning-plus__T035__R03,Furutachi2024,phi-4-reasoning-plus,0.35,3,20,Feedforward Non-local Directed Connectivity,LO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Furutachi2024__phi-4-reasoning-plus__T035__R03,Furutachi2024,phi-4-reasoning-plus,0.35,3,20,Feedforward Non-local Directed Connectivity,GO,0.0,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Furutachi2024__phi-4-reasoning-plus__T035__R03,Furutachi2024,phi-4-reasoning-plus,0.35,3,21,Feedforward Non-local Activation,LO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Furutachi2024__phi-4-reasoning-plus__T035__R03,Furutachi2024,phi-4-reasoning-plus,0.35,3,21,Feedforward Non-local Activation,GO,1.0,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Furutachi2024__phi-4-reasoning-plus__T035__R03,Furutachi2024,phi-4-reasoning-plus,0.35,3,22,Ascending Latency Shift,LO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Furutachi2024__phi-4-reasoning-plus__T035__R03,Furutachi2024,phi-4-reasoning-plus,0.35,3,22,Ascending Latency Shift,GO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Furutachi2024__phi-4-reasoning-plus__T035__R03,Furutachi2024,phi-4-reasoning-plus,0.35,3,23,Feedforward Error Propagation,LO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Furutachi2024__phi-4-reasoning-plus__T035__R03,Furutachi2024,phi-4-reasoning-plus,0.35,3,23,Feedforward Error Propagation,GO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Furutachi2024__phi-4-reasoning-plus__T035__R03,Furutachi2024,phi-4-reasoning-plus,0.35,3,24,Subcortical Feedforward Relaying,LO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Furutachi2024__phi-4-reasoning-plus__T035__R03,Furutachi2024,phi-4-reasoning-plus,0.35,3,24,Subcortical Feedforward Relaying,GO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Furutachi2024__phi-4-reasoning-plus__T035__R03,Furutachi2024,phi-4-reasoning-plus,0.35,3,25,Canonical Microcircuit Ubiquity,LO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Furutachi2024__phi-4-reasoning-plus__T035__R03,Furutachi2024,phi-4-reasoning-plus,0.35,3,25,Canonical Microcircuit Ubiquity,GO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Furutachi2024__phi-4-reasoning-plus__T035__R03,Furutachi2024,phi-4-reasoning-plus,0.35,3,26,Hierarchical Mechanism Invariance,LO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Furutachi2024__phi-4-reasoning-plus__T035__R03,Furutachi2024,phi-4-reasoning-plus,0.35,3,26,Hierarchical Mechanism Invariance,GO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Furutachi2024__phi-4-reasoning-plus__T035__R03,Furutachi2024,phi-4-reasoning-plus,0.35,3,27,Hierarchical Activity Ubiquity,LO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Furutachi2024__phi-4-reasoning-plus__T035__R03,Furutachi2024,phi-4-reasoning-plus,0.35,3,27,Hierarchical Activity Ubiquity,GO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Furutachi2024__phi-4-reasoning-plus__T035__R03,Furutachi2024,phi-4-reasoning-plus,0.35,3,28,Hierarchical CSD Ubiquity,LO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Furutachi2024__phi-4-reasoning-plus__T035__R03,Furutachi2024,phi-4-reasoning-plus,0.35,3,28,Hierarchical CSD Ubiquity,GO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Furutachi2024__phi-4-reasoning-plus__T035__R03,Furutachi2024,phi-4-reasoning-plus,0.35,3,29,Cross-Scale Hierarchical Ubiquity,LO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Furutachi2024__phi-4-reasoning-plus__T035__R03,Furutachi2024,phi-4-reasoning-plus,0.35,3,29,Cross-Scale Hierarchical Ubiquity,GO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Furutachi2024__phi-4-reasoning-plus__T035__R03,Furutachi2024,phi-4-reasoning-plus,0.35,3,30,Hierarchical Presence (V1-PFC),LO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Furutachi2024__phi-4-reasoning-plus__T035__R03,Furutachi2024,phi-4-reasoning-plus,0.35,3,30,Hierarchical Presence (V1-PFC),GO,0.0,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Furutachi2024__phi-4-reasoning-plus__T035__R03,Furutachi2024,phi-4-reasoning-plus,0.35,3,31,Cross-Modal Ubiquity,LO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Furutachi2024__phi-4-reasoning-plus__T035__R03,Furutachi2024,phi-4-reasoning-plus,0.35,3,31,Cross-Modal Ubiquity,GO,1.0,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Furutachi2024__phi-4-reasoning-plus__T035__R03,Furutachi2024,phi-4-reasoning-plus,0.35,3,32,Interspecies Hierarchical Ubiquity,LO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Furutachi2024__phi-4-reasoning-plus__T035__R03,Furutachi2024,phi-4-reasoning-plus,0.35,3,32,Interspecies Hierarchical Ubiquity,GO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Furutachi2024__phi-4-reasoning-plus__T070__R01,Furutachi2024,phi-4-reasoning-plus,0.7,1,4,Habituation to Sequence,LO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Furutachi2024__phi-4-reasoning-plus__T070__R01,Furutachi2024,phi-4-reasoning-plus,0.7,1,4,Habituation to Sequence,GO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Furutachi2024__phi-4-reasoning-plus__T070__R01,Furutachi2024,phi-4-reasoning-plus,0.7,1,36,State-Independent Ubiquity,LO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Furutachi2024__phi-4-reasoning-plus__T070__R01,Furutachi2024,phi-4-reasoning-plus,0.7,1,36,State-Independent Ubiquity,GO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Furutachi2024__phi-4-reasoning-plus__T070__R01,Furutachi2024,phi-4-reasoning-plus,0.7,1,3,Inhibition (GABA),LO,1.0,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Furutachi2024__phi-4-reasoning-plus__T070__R01,Furutachi2024,phi-4-reasoning-plus,0.7,1,3,Inhibition (GABA),GO,1.0,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Furutachi2024__phi-4-reasoning-plus__T070__R02,Furutachi2024,phi-4-reasoning-plus,0.7,2,4,Habituation to Sequence,LO,0.6,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Furutachi2024__phi-4-reasoning-plus__T070__R02,Furutachi2024,phi-4-reasoning-plus,0.7,2,4,Habituation to Sequence,GO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Furutachi2024__phi-4-reasoning-plus__T070__R02,Furutachi2024,phi-4-reasoning-plus,0.7,2,1,Subtractive Inhibition (SST),LO,-0.2,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Furutachi2024__phi-4-reasoning-plus__T070__R02,Furutachi2024,phi-4-reasoning-plus,0.7,2,1,Subtractive Inhibition (SST),GO,-0.2,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Furutachi2024__phi-4-reasoning-plus__T070__R03,Furutachi2024,phi-4-reasoning-plus,0.7,3,1,Subtractive Inhibition (SST),LO,1.0,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Furutachi2024__phi-4-reasoning-plus__T070__R03,Furutachi2024,phi-4-reasoning-plus,0.7,3,1,Subtractive Inhibition (SST),GO,1.0,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Garret2020__olmo-3-32b-think__T000__R01,Garret2020,olmo-3-32b-think,0.0,1,1,Subtractive Inhibition (SST),LO,1.0,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Garret2020__olmo-3-32b-think__T000__R01,Garret2020,olmo-3-32b-think,0.0,1,1,Subtractive Inhibition (SST),GO,1.0,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Garret2020__olmo-3-32b-think__T000__R01,Garret2020,olmo-3-32b-think,0.0,1,13,Feedforward Deviance Detection,GO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Garret2020__olmo-3-32b-think__T000__R01,Garret2020,olmo-3-32b-think,0.0,1,2,Divisive Inhibition (PV),LO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Garret2020__olmo-3-32b-think__T000__R01,Garret2020,olmo-3-32b-think,0.0,1,2,Divisive Inhibition (PV),GO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Garret2020__olmo-3-32b-think__T000__R01,Garret2020,olmo-3-32b-think,0.0,1,13,Feedforward Deviance Detection,LO,0.3,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Garret2020__olmo-3-32b-think__T000__R01,Garret2020,olmo-3-32b-think,0.0,1,30,Hierarchical Presence (V1-PFC),GO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Garret2020__olmo-3-32b-think__T000__R01,Garret2020,olmo-3-32b-think,0.0,1,25,Canonical Microcircuit Ubiquity,LO,0.0,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Garret2020__olmo-3-32b-think__T000__R01,Garret2020,olmo-3-32b-think,0.0,1,25,Canonical Microcircuit Ubiquity,GO,0.0,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Garret2020__olmo-3-32b-think__T000__R01,Garret2020,olmo-3-32b-think,0.0,1,36,State-Independent Ubiquity,LO,1.0,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Garret2020__olmo-3-32b-think__T000__R01,Garret2020,olmo-3-32b-think,0.0,1,36,State-Independent Ubiquity,GO,1.0,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Garret2020__olmo-3-32b-think__T000__R02,Garret2020,olmo-3-32b-think,0.0,2,22,Ascending Latency Shift,LO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Garret2020__olmo-3-32b-think__T000__R02,Garret2020,olmo-3-32b-think,0.0,2,22,Ascending Latency Shift,GO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Garret2020__olmo-3-32b-think__T000__R02,Garret2020,olmo-3-32b-think,0.0,2,25,Canonical Microcircuit Ubiquity,LO,1.0,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Garret2020__olmo-3-32b-think__T000__R02,Garret2020,olmo-3-32b-think,0.0,2,25,Canonical Microcircuit Ubiquity,GO,1.0,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Garret2020__olmo-3-32b-think__T000__R02,Garret2020,olmo-3-32b-think,0.0,2,36,State-Independent Ubiquity,LO,-1.0,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Garret2020__olmo-3-32b-think__T000__R02,Garret2020,olmo-3-32b-think,0.0,2,36,State-Independent Ubiquity,GO,-1.0,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Garret2020__olmo-3-32b-think__T000__R02,Garret2020,olmo-3-32b-think,0.0,2,1,Subtractive Inhibition (SST),LO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Garret2020__olmo-3-32b-think__T000__R02,Garret2020,olmo-3-32b-think,0.0,2,1,Subtractive Inhibition (SST),GO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Garret2020__olmo-3-32b-think__T000__R02,Garret2020,olmo-3-32b-think,0.0,2,35,Population-Wide Ubiquity,LO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Garret2020__olmo-3-32b-think__T000__R02,Garret2020,olmo-3-32b-think,0.0,2,35,Population-Wide Ubiquity,GO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Garret2020__olmo-3-32b-think__T000__R03,Garret2020,olmo-3-32b-think,0.0,3,22,Ascending Latency Shift,LO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Garret2020__olmo-3-32b-think__T000__R03,Garret2020,olmo-3-32b-think,0.0,3,22,Ascending Latency Shift,GO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Garret2020__olmo-3-32b-think__T000__R03,Garret2020,olmo-3-32b-think,0.0,3,25,Canonical Microcircuit Ubiquity,LO,1.0,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Garret2020__olmo-3-32b-think__T000__R03,Garret2020,olmo-3-32b-think,0.0,3,25,Canonical Microcircuit Ubiquity,GO,1.0,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Garret2020__olmo-3-32b-think__T000__R03,Garret2020,olmo-3-32b-think,0.0,3,36,State-Independent Ubiquity,LO,-1.0,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Garret2020__olmo-3-32b-think__T000__R03,Garret2020,olmo-3-32b-think,0.0,3,36,State-Independent Ubiquity,GO,-1.0,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Garret2020__olmo-3-32b-think__T000__R03,Garret2020,olmo-3-32b-think,0.0,3,1,Subtractive Inhibition (SST),LO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Garret2020__olmo-3-32b-think__T000__R03,Garret2020,olmo-3-32b-think,0.0,3,1,Subtractive Inhibition (SST),GO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Garret2020__olmo-3-32b-think__T000__R03,Garret2020,olmo-3-32b-think,0.0,3,35,Population-Wide Ubiquity,LO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
